x_norm,y_norm,w_norm,h_norm,text_length,word_count,is_single_line,has_punctuation,letter_ratio,label
0.7389,0.0112,0.3253,0.0237,6,1,1,0,0.8088,1
0.0533,0.0628,0.4258,0.0252,2,1,1,0,0.8214,1
0.1414,0.7024,0.2894,0.0894,91,13,0,1,0.9464,0
0.478,0.0013,0.2044,0.035,6,2,1,0,0.9239,1
0.3692,0.0259,0.1353,0.0511,12,2,1,0,0.8343,1
0.1293,0.5107,0.0782,0.0229,3,3,1,0,0.787,1
0.6086,0.0568,0.2466,0.0499,4,2,1,0,0.9003,1
0.0785,0.4735,0.7585,0.1027,204,34,0,1,0.7102,0
0.199,0.112,0.3553,0.0354,8,1,1,0,0.9786,1
0.4529,0.108,0.4852,0.0558,4,2,1,0,0.8589,1
0.7477,0.0232,0.4931,0.0314,10,2,1,0,0.9364,1
0.0792,0.5494,0.4094,0.0445,40,8,0,1,0.7465,0
0.0046,0.423,0.1932,0.035,15,2,1,0,0.9649,1
0.1748,0.6999,0.4935,0.0887,56,8,0,1,0.8552,0
0.0939,0.3724,0.8957,0.1318,246,41,0,1,0.7127,0
0.0428,0.4011,0.1371,0.0241,4,2,1,0,0.8654,1
0.2205,0.5519,0.2877,0.0351,60,15,0,1,0.9495,0
0.2677,0.962,0.1102,0.0315,9,2,1,0,0.9442,1
0.0779,0.2597,0.716,0.2376,84,21,0,1,0.8841,0
0.1861,0.4714,0.1583,0.0384,4,1,1,0,0.8119,1
0.0912,0.5892,0.5867,0.2097,92,23,0,1,0.8363,0
0.1498,0.3011,0.0727,0.0251,5,2,1,0,0.9927,1
0.4464,0.7901,0.2537,0.0772,21,7,1,1,0.949,0
0.157,0.0566,0.1602,0.0218,7,2,1,0,0.8943,1
0.1439,0.946,0.1283,0.0412,5,1,1,0,0.8543,1
0.0766,0.3045,0.4263,0.0314,85,17,0,1,0.685,0
0.157,0.4808,0.5326,0.1684,112,28,0,1,0.716,0
0.6226,0.0372,0.087,0.0549,8,2,1,0,0.9891,1
0.3246,0.071,0.0967,0.0296,8,1,1,0,0.8104,1
0.3231,0.599,0.3272,0.065,42,6,1,0,0.6713,0
0.5046,0.4707,0.124,0.0318,6,1,1,0,0.9213,1
0.1811,0.7179,0.08,0.0234,2,1,1,0,0.8584,1
0.4983,0.6732,0.5559,0.0985,33,11,0,1,0.9309,0
0.0503,0.1119,0.4674,0.0347,12,1,1,0,0.8073,1
0.1364,0.7588,0.3067,0.031,12,4,1,1,0.7337,0
0.1987,0.3364,0.3654,0.0924,80,16,0,1,0.7767,0
0.7992,0.8007,0.0989,0.0327,6,1,1,0,0.894,1
0.2177,0.7,0.6235,0.0544,60,12,0,1,0.6978,0
0.2661,0.875,0.1437,0.0274,3,1,1,0,0.9394,1
0.7564,0.215,0.0932,0.0267,3,1,1,0,0.8998,1
0.232,0.8256,0.4983,0.1023,102,17,0,0,0.7567,0
0.0296,0.7538,0.1145,0.023,4,1,1,0,0.8833,1
0.7477,0.2634,0.1758,0.0288,4,1,1,0,0.8312,1
0.5391,0.1724,0.3633,0.0796,96,16,0,0,0.726,0
0.2805,0.5161,0.6387,0.0835,138,23,0,1,0.7121,0
0.0406,0.9643,0.1723,0.0372,5,2,1,0,0.7251,1
0.0672,0.5874,0.3639,0.0877,95,19,0,1,0.6884,0
0.2469,0.9249,0.1622,0.0215,4,1,1,0,0.9809,1
0.4938,0.0482,0.235,0.0546,12,1,1,0,0.8907,1
0.0249,0.8719,0.1777,0.0352,10,3,1,0,0.807,1
0.5016,0.6301,0.5535,0.063,9,3,1,1,0.8595,0
0.229,0.815,0.5334,0.0913,42,14,0,1,0.7825,0
0.2001,0.0246,0.0957,0.0388,3,1,1,0,0.981,1
0.1323,0.2022,0.0908,0.0299,11,1,1,0,0.9216,1
0.4945,0.9066,0.2047,0.0231,9,1,1,0,0.9753,1
0.4958,0.3297,0.3076,0.0626,114,19,0,1,0.7376,0
0.5057,0.1545,0.6246,0.0336,105,21,0,1,0.7894,0
0.2093,0.7411,0.4146,0.0381,132,22,0,1,0.9177,0
0.3001,0.8335,0.3692,0.0959,60,20,0,0,0.8904,0
0.7342,0.4502,0.082,0.0302,5,1,1,0,0.8731,1
0.1263,0.8903,0.0523,0.0357,7,1,1,0,0.8035,1
0.4075,0.1184,0.4313,0.0481,8,2,1,0,0.9864,1
0.3657,0.9489,0.1819,0.0468,4,2,1,0,0.7547,1
0.23,0.0349,0.3427,0.0356,10,2,1,0,0.9239,1
0.6576,0.9555,0.0928,0.0417,4,2,1,0,0.8414,1
0.0386,0.7515,0.1386,0.0271,4,1,1,0,0.963,1
0.1778,0.1641,0.5969,0.0686,75,15,0,1,0.8442,0
0.3668,0.3356,0.3523,0.0671,36,12,0,1,0.8819,0
0.1432,0.9071,0.1632,0.0213,4,2,1,0,0.7345,1
0.1646,0.3634,0.8692,0.0667,240,40,0,1,0.8715,0
0.0583,0.4316,0.773,0.1542,108,27,0,1,0.7245,0
0.0433,0.1037,0.3441,0.0458,2,2,1,0,0.9456,1
0.2937,0.0588,0.4501,0.0475,6,2,1,0,0.8675,1
0.3535,0.1795,0.4279,0.1001,90,15,0,1,0.6678,0
0.109,0.9097,0.0842,0.0409,6,2,1,0,0.925,1
0.0205,0.6635,0.1811,0.0333,11,3,1,0,0.7837,1
0.3143,0.041,0.1118,0.0492,10,1,1,0,0.8835,1
0.5319,0.956,0.2426,0.0367,3,2,1,0,0.8573,1
0.6569,0.9215,0.2458,0.0447,9,2,1,0,0.8963,1
0.3929,0.1575,0.6277,0.0984,78,13,0,0,0.7872,0
0.3497,0.9174,0.2361,0.0354,10,2,1,0,0.875,1
0.0178,0.2083,0.1866,0.0233,10,3,1,0,0.9528,1
0.1959,0.9316,0.1357,0.0232,3,1,1,0,0.9789,1
0.5427,0.0113,0.1779,0.0489,12,1,1,0,0.8667,1
0.3704,0.5551,0.3026,0.0754,28,4,1,0,0.6727,0
0.1839,0.0178,0.0661,0.0304,9,2,1,0,0.8232,1
0.0743,0.3793,0.5348,0.0937,20,4,1,1,0.8062,0
0.1305,0.6128,0.186,0.0373,12,2,1,0,0.8397,1
0.6933,0.5869,0.0605,0.0304,6,1,1,0,0.9769,1
0.1626,0.5227,0.5155,0.0741,84,12,0,1,0.6824,0
0.2265,0.1906,0.3952,0.053,175,25,0,1,0.8616,0
0.6698,0.1131,0.2749,0.0382,11,2,1,0,0.8292,1
0.0757,0.399,0.0922,0.0306,7,1,1,0,0.8549,1
0.0732,0.5182,0.2635,0.1186,63,21,0,1,0.8494,0
0.7065,0.2251,0.094,0.0272,7,1,1,0,0.967,1
0.2718,0.9774,0.0838,0.0429,7,2,1,0,0.7978,1
0.1266,0.6768,0.5482,0.1684,212,53,0,1,0.7033,0
0.273,0.7715,0.5082,0.0358,20,4,1,1,0.6909,0
0.175,0.7307,0.6129,0.0854,234,39,0,1,0.7256,0
0.1184,0.7444,0.0817,0.0355,4,3,1,0,0.9488,1
0.0521,0.3961,0.069,0.0296,6,3,1,0,0.9045,1
0.0886,0.5466,0.6857,0.2223,108,18,0,1,0.7829,0
0.4751,0.0666,0.3913,0.0243,6,2,1,0,0.8552,1
0.745,0.0651,0.3976,0.0202,3,1,1,0,0.9573,1
0.1087,0.8055,0.1029,0.0329,3,3,1,0,0.86,1
0.0588,0.1092,0.0864,0.0443,3,1,1,0,0.855,1
0.533,0.6516,0.523,0.1165,24,4,1,0,0.8082,0
0.1471,0.3232,0.657,0.074,230,46,0,1,0.8711,0
0.7079,0.9738,0.1976,0.0341,8,1,1,0,0.9332,1
0.0513,0.8102,0.5029,0.1033,42,14,0,1,0.7709,0
0.0737,0.485,0.1432,0.0358,13,1,1,0,0.8602,1
0.2533,0.2471,0.3999,0.0859,40,10,0,1,0.7324,0
0.1448,0.7858,0.1493,0.033,8,2,1,0,0.8234,1
0.086,0.9094,0.1623,0.0498,10,2,1,0,0.792,1
0.0949,0.888,0.1904,0.0298,11,2,1,0,0.9732,1
0.1131,0.6489,0.0939,0.0399,13,1,1,0,0.8609,1
0.1194,0.6644,0.1544,0.0303,3,1,1,0,0.8397,1
0.2642,0.9053,0.2184,0.0479,9,2,1,0,0.8814,1
0.3099,0.329,0.5244,0.039,64,16,0,0,0.8892,0
0.1983,0.4407,0.8545,0.17,270,45,0,1,0.8751,0
0.7447,0.0034,0.4276,0.046,4,1,1,0,0.8077,1
0.0531,0.945,0.1629,0.0469,5,2,1,0,0.9363,1
0.2402,0.95,0.1204,0.0233,8,1,1,0,0.7484,1
0.549,0.0481,0.4719,0.0234,11,2,1,0,0.9835,1
0.2869,0.0233,0.1714,0.0334,2,1,1,0,0.8561,1
0.104,0.3347,0.5406,0.0663,228,38,0,1,0.7556,0
0.0261,0.0547,0.1206,0.0424,3,2,1,0,0.8221,1
0.0281,0.0197,0.1047,0.0351,7,2,1,0,0.9418,1
0.1246,0.6505,0.096,0.0263,6,1,1,0,0.8558,1
0.0776,0.6275,0.6058,0.0711,65,13,0,1,0.6644,0
0.1178,0.9563,0.1547,0.0231,9,1,1,0,0.9132,1
0.0505,0.7284,0.1197,0.0229,7,1,1,0,0.858,1
0.0781,0.8579,0.0616,0.0238,3,3,1,0,0.8981,1
0.0742,0.5021,0.529,0.2219,165,33,0,1,0.7436,0
0.7209,0.0246,0.1332,0.0341,3,1,1,0,0.9692,1
0.0409,0.9658,0.1135,0.0252,6,1,1,0,0.9091,1
0.0448,0.1015,0.3369,0.0225,3,2,1,0,0.9967,1
0.1325,0.9732,0.0862,0.0323,7,2,1,0,0.8065,1
0.165,0.0756,0.3799,0.0415,10,1,1,0,0.9994,1
0.0283,0.8466,0.1899,0.0228,8,1,1,0,0.8979,1
0.3581,0.276,0.2846,0.062,50,10,0,1,0.675,0
0.4283,0.0246,0.4182,0.0568,8,2,1,0,0.8086,1
0.6587,0.1165,0.4384,0.0571,11,2,1,0,0.8981,1
0.7259,0.9243,0.2101,0.0245,6,1,1,0,0.726,1
0.407,0.0202,0.1728,0.0556,11,1,1,0,0.9167,1
0.0353,0.0995,0.2001,0.0252,6,1,1,0,0.9482,1
0.2749,0.9314,0.127,0.0324,10,2,1,0,0.8039,1
0.1692,0.5553,0.8899,0.1242,220,55,0,1,0.9063,0
0.3483,0.0862,0.1052,0.0458,12,2,1,0,0.9875,1
0.1712,0.0183,0.2367,0.0332,9,2,1,0,0.8125,1
0.1792,0.5348,0.5894,0.0863,240,48,0,1,0.8968,0
0.0193,0.3109,0.112,0.0356,3,3,1,0,0.8934,1
0.0807,0.3305,0.676,0.071,360,60,0,1,0.8984,0
0.202,0.2201,0.4342,0.0988,66,22,0,1,0.73,0
0.0281,0.6877,0.1282,0.035,12,1,1,0,0.9668,1
0.0793,0.4791,0.7751,0.1739,294,49,0,1,0.7564,0
0.2382,0.7418,0.4497,0.058,96,24,0,1,0.8994,0
0.0506,0.4947,0.5586,0.2378,336,56,0,1,0.8327,0
0.1166,0.4139,0.1798,0.0238,5,3,1,0,0.9831,1
0.4174,0.954,0.1811,0.0222,3,2,1,0,0.9183,1
0.295,0.8156,0.261,0.0379,56,8,0,0,0.7533,0
0.3113,0.0831,0.0545,0.0513,11,1,1,0,0.8156,1
0.2652,0.0995,0.0692,0.0384,4,2,1,0,0.9643,1
0.081,0.3529,0.161,0.0364,8,1,1,0,0.9368,1
0.5618,0.0282,0.2274,0.0327,8,2,1,0,0.8763,1
0.0885,0.6602,0.5404,0.0816,63,9,0,1,0.7706,0
0.4519,0.6909,0.1052,0.0457,5,1,1,0,0.8239,1
0.5254,0.5241,0.4544,0.0311,144,24,0,1,0.8425,0
0.2746,0.9741,0.2287,0.022,8,2,1,0,0.7746,1
0.2436,0.1186,0.394,0.043,8,2,1,0,0.8043,1
0.336,0.9745,0.1619,0.0282,6,1,1,0,0.7955,1
0.5611,0.0773,0.4062,0.025,5,2,1,0,0.9963,1
0.5156,0.6271,0.3919,0.0703,45,9,0,1,0.9406,0
0.4438,0.5778,0.2734,0.11,24,4,1,1,0.9103,0
0.2443,0.3529,0.4503,0.0657,96,24,0,0,0.9278,0
0.5758,0.0256,0.4525,0.0337,5,1,1,0,0.9837,1
0.0988,0.1566,0.6274,0.09,162,27,0,1,0.7637,0
0.312,0.7154,0.5366,0.031,72,24,0,1,0.6953,0
0.1155,0.2472,0.5292,0.0439,42,7,1,1,0.6798,0
0.119,0.4489,0.6414,0.0598,150,25,0,1,0.8289,0
0.4167,0.0913,0.4899,0.0459,6,1,1,0,0.8458,1
0.3496,0.0959,0.23,0.0376,8,2,1,0,0.9947,1
0.5749,0.0696,0.1295,0.047,7,1,1,0,0.8914,1
0.3046,0.3121,0.1731,0.0264,6,1,1,0,0.9858,1
0.4923,0.1654,0.5886,0.1131,119,17,0,1,0.75,0
0.3627,0.0848,0.1233,0.0251,2,1,1,0,0.8105,1
0.0896,0.5069,0.7275,0.0865,68,17,0,1,0.8827,0
0.1777,0.5256,0.7544,0.2388,336,56,0,1,0.7368,0
0.0151,0.0994,0.1514,0.0371,6,1,1,0,0.9169,1
0.0535,0.215,0.1781,0.0305,10,1,1,0,0.8436,1
0.1908,0.7269,0.7905,0.0873,125,25,0,1,0.8806,0
0.1104,0.2987,0.5157,0.1935,68,17,0,1,0.7185,0
0.2348,0.9353,0.1524,0.0249,7,2,1,0,0.9491,1
0.1065,0.6295,0.1781,0.0271,2,1,1,0,0.9709,1
0.0307,0.4239,0.1898,0.0221,12,2,1,0,0.794,1
0.0676,0.3289,0.4807,0.1122,102,17,0,1,0.808,0
0.0386,0.1347,0.1509,0.0324,11,3,1,0,0.8293,1
0.2853,0.9467,0.1543,0.0336,10,1,1,0,0.783,1
0.1083,0.6008,0.0527,0.0247,12,3,1,0,0.8499,1
0.3929,0.3924,0.4588,0.0323,108,18,0,0,0.6882,0
0.5439,0.3151,0.6244,0.0858,9,3,1,1,0.9354,0
0.435,0.783,0.5142,0.0719,88,22,0,0,0.8502,0
0.0987,0.4216,0.756,0.1112,210,42,0,1,0.8533,0
0.3259,0.8429,0.6373,0.103,120,20,0,1,0.7012,0
0.1674,0.6319,0.5957,0.2423,225,45,0,1,0.8333,0
0.707,0.923,0.1019,0.0211,4,1,1,0,0.7068,1
0.6964,0.0517,0.0758,0.045,6,1,1,0,0.8118,1
0.2795,0.6582,0.4655,0.0356,55,11,0,0,0.7728,0
0.3358,0.3854,0.4106,0.111,63,21,0,1,0.9015,0
0.7485,0.0267,0.1751,0.0209,10,2,1,0,0.9354,1
0.124,0.8826,0.0954,0.0327,15,2,1,0,0.7563,1
0.5504,0.9248,0.1507,0.0469,4,2,1,0,0.8279,1
0.0791,0.8241,0.162,0.0275,9,3,1,0,0.9389,1
0.0431,0.1179,0.0847,0.0226,14,1,1,0,0.7538,1
0.1248,0.5867,0.12,0.0347,3,1,1,0,0.7676,1
0.2004,0.6493,0.4039,0.0367,39,13,0,0,0.8774,0
0.5143,0.0597,0.1236,0.0459,12,1,1,0,0.9383,1
0.3332,0.7612,0.4039,0.0786,50,10,0,1,0.7023,0
0.062,0.8861,0.1109,0.0361,8,3,1,0,0.9649,1
0.2224,0.9259,0.1045,0.0373,5,2,1,0,0.9527,1
0.2645,0.828,0.642,0.1059,65,13,0,0,0.8914,0
0.0138,0.0943,0.2299,0.0476,6,1,1,0,0.9533,1
0.3975,0.9694,0.1314,0.0261,6,2,1,0,0.7229,1
0.18,0.6148,0.4615,0.0455,72,18,0,1,0.8588,0
0.4541,0.9577,0.0816,0.022,8,2,1,0,0.7684,1
0.0901,0.2387,0.0983,0.0394,10,3,1,0,0.9826,1
0.4768,0.968,0.2284,0.0214,5,1,1,0,0.8443,1
0.7788,0.666,0.0788,0.022,5,1,1,0,0.8767,1
0.0795,0.5347,0.1106,0.0288,13,3,1,0,0.8154,1
0.3008,0.1967,0.3362,0.084,42,7,1,1,0.719,0
0.3126,0.954,0.1864,0.0404,10,1,1,0,0.8159,1
0.2035,0.3605,0.4866,0.0633,48,12,0,0,0.711,0
0.7672,0.1165,0.1666,0.0249,7,1,1,0,0.8536,1
0.4277,0.9264,0.2361,0.0331,3,2,1,0,0.9674,1
0.3528,0.5041,0.2892,0.0934,12,3,1,0,0.8862,0
0.7666,0.059,0.3148,0.0362,5,2,1,0,0.8486,1
0.1433,0.4441,0.6826,0.2055,132,22,0,1,0.7893,0
0.6155,0.0963,0.0886,0.0319,7,1,1,0,0.9967,1
0.4208,0.1166,0.3069,0.0367,3,1,1,0,0.9537,1
0.1898,0.0504,0.3368,0.0283,12,2,1,0,0.8406,1
0.5562,0.0184,0.3336,0.032,12,1,1,0,0.9325,1
0.3665,0.9506,0.1398,0.0285,10,1,1,0,0.9181,1
0.5127,0.1554,0.3917,0.098,70,14,0,0,0.9016,0
0.7011,0.9725,0.2087,0.0293,5,2,1,0,0.888,1
0.3813,0.2662,0.4539,0.0618,147,21,0,1,0.7896,0
0.3691,0.0557,0.0871,0.0463,9,1,1,0,0.8942,1
0.6917,0.0578,0.4561,0.0266,2,2,1,0,0.853,1
0.1248,0.9585,0.0895,0.037,7,2,1,0,0.7192,1
0.1419,0.5096,0.3063,0.0872,91,13,0,1,0.9469,0
0.0653,0.6878,0.6907,0.2041,330,55,0,1,0.8117,0
0.1846,0.3142,0.6723,0.1325,150,25,0,1,0.7763,0
0.394,0.3119,0.1374,0.0479,4,1,1,0,0.969,1
0.4656,0.6756,0.0777,0.0244,3,1,1,0,0.9989,1
0.5666,0.0264,0.2985,0.0268,2,1,1,0,0.8584,1
0.4203,0.565,0.1054,0.0223,8,1,1,0,0.9035,1
0.0505,0.0974,0.3993,0.0383,6,1,1,0,0.8088,1
0.0554,0.1381,0.1498,0.0304,8,3,1,0,0.9446,1
0.5304,0.0792,0.4608,0.0344,3,1,1,0,0.8585,1
0.3907,0.0864,0.4626,0.0417,12,1,1,0,0.9048,1
0.6039,0.0913,0.4608,0.0232,10,2,1,0,0.9813,1
0.0045,0.2819,0.1674,0.0268,7,2,1,0,0.8441,1
0.4615,0.9557,0.0987,0.0433,7,2,1,0,0.7123,1
0.3673,0.0988,0.0832,0.0278,6,1,1,0,0.8754,1
0.5299,0.039,0.1021,0.0386,7,1,1,0,0.8695,1
0.0978,0.122,0.0646,0.0308,5,1,1,0,0.974,1
0.5862,0.1042,0.3951,0.0515,11,1,1,0,0.8993,1
0.5475,0.9614,0.1572,0.0474,8,1,1,0,0.8576,1
0.654,0.0077,0.1014,0.0438,11,1,1,0,0.8126,1
0.5483,0.253,0.4682,0.0439,80,16,0,1,0.7795,0
0.0547,0.6613,0.7709,0.0608,130,26,0,1,0.8155,0
0.1296,0.7039,0.3054,0.0575,96,16,0,1,0.8619,0
0.6847,0.0429,0.2764,0.034,10,2,1,0,0.9026,1
0.3964,0.6314,0.1538,0.0226,5,1,1,0,0.8128,1
0.0599,0.5689,0.3641,0.0952,30,5,1,1,0.9353,0
0.1776,0.1965,0.3818,0.1058,15,5,1,1,0.8048,0
0.069,0.9132,0.1983,0.0261,4,1,1,0,0.7118,1
0.062,0.3633,0.6586,0.1334,132,33,0,1,0.7795,0
0.1917,0.4462,0.617,0.0753,39,13,0,1,0.7057,0
0.7184,0.6867,0.0783,0.0261,8,1,1,0,0.9267,1
0.0613,0.4593,0.6953,0.2053,252,42,0,1,0.895,0
0.5386,0.8119,0.5526,0.0454,90,18,0,1,0.7099,0
0.1324,0.1845,0.0685,0.0288,9,1,1,0,0.8589,1
0.2551,0.0878,0.3191,0.0469,7,1,1,0,0.8604,1
0.5004,0.5712,0.3768,0.0989,33,11,0,0,0.6611,0
0.4069,0.5364,0.6319,0.1141,70,14,0,1,0.8157,0
0.3202,0.3619,0.0945,0.0458,7,1,1,0,0.8758,1
0.3686,0.8072,0.5392,0.036,100,25,0,0,0.8602,0
0.4542,0.6716,0.5332,0.0742,66,11,0,1,0.6913,0
0.5335,0.7909,0.5268,0.1063,60,10,0,1,0.8752,0
0.6495,0.9705,0.1308,0.0213,6,2,1,0,0.7007,1
0.7311,0.9174,0.1662,0.0227,6,1,1,0,0.8176,1
0.0835,0.627,0.8255,0.1825,342,57,0,1,0.735,0
0.0556,0.7437,0.1796,0.0357,10,3,1,0,0.8776,1
0.0288,0.858,0.0759,0.021,11,1,1,0,0.7953,1
0.0918,0.8349,0.4004,0.1046,84,14,0,0,0.8387,0
0.5734,0.0744,0.1148,0.0585,5,2,1,0,0.8898,1
0.7851,0.6923,0.1772,0.0461,7,1,1,0,0.8054,1
0.1612,0.7007,0.746,0.1335,225,45,0,1,0.8353,0
0.7574,0.1029,0.4686,0.0321,8,1,1,0,0.8194,1
0.0975,0.3298,0.0698,0.0331,9,1,1,0,0.7621,1
0.1128,0.1602,0.1937,0.0276,9,3,1,0,0.8607,1
0.0844,0.3957,0.7132,0.2015,100,25,0,1,0.7706,0
0.3285,0.7613,0.5316,0.1006,70,10,0,1,0.8908,0
0.4754,0.8375,0.2874,0.0592,24,6,1,1,0.7742,0
0.1075,0.3405,0.8166,0.2008,210,42,0,1,0.8772,0
0.2923,0.3571,0.622,0.1115,40,8,0,0,0.9482,0
0.5141,0.0288,0.1052,0.0221,5,1,1,0,0.8233,1
0.1455,0.3393,0.4432,0.0869,36,9,0,1,0.7389,0
0.0371,0.5517,0.5071,0.1663,276,46,0,1,0.73,0
0.3199,0.5421,0.4637,0.0497,63,9,0,1,0.8574,0
0.6623,0.0276,0.494,0.057,5,2,1,0,0.9348,1
0.5639,0.0682,0.1009,0.0393,3,1,1,0,0.946,1
0.1346,0.8919,0.0841,0.03,13,2,1,0,0.8926,1
0.4586,0.9368,0.1064,0.0477,9,1,1,0,0.9359,1
0.2654,0.0144,0.0681,0.0346,3,1,1,0,0.95,1
0.0498,0.1168,0.1027,0.0253,5,2,1,0,0.8685,1
0.2738,0.2134,0.4312,0.0384,42,14,0,1,0.6828,0
0.4186,0.9566,0.134,0.0481,6,2,1,0,0.9138,1
0.3742,0.5074,0.6287,0.088,45,15,0,0,0.8397,0
0.0027,0.5961,0.0754,0.0204,14,3,1,0,0.9845,1
0.0775,0.3778,0.5874,0.065,126,21,0,0,0.8939,0
0.6996,0.0555,0.0839,0.0523,10,1,1,0,0.8101,1
0.2407,0.1749,0.5712,0.0928,21,7,1,1,0.7104,0
0.0464,0.4372,0.5793,0.1198,155,31,0,1,0.875,0
0.6681,0.008,0.1234,0.0284,11,1,1,0,0.8046,1
0.7169,0.9201,0.1148,0.0334,7,1,1,0,0.7573,1
0.129,0.7003,0.1023,0.0372,6,3,1,0,0.9447,1
0.6981,0.5158,0.073,0.0263,8,1,1,0,0.8334,1
0.1214,0.2685,0.6536,0.2461,114,19,0,1,0.7051,0
0.5149,0.0101,0.2254,0.0389,6,2,1,0,0.8091,1
0.1243,0.4569,0.0874,0.0361,11,2,1,0,0.8694,1
0.0935,0.7424,0.5527,0.0373,150,25,0,0,0.684,0
0.2397,0.3554,0.5762,0.0494,84,14,0,1,0.7783,0
0.1404,0.6827,0.377,0.0599,12,3,1,1,0.7794,0
0.2974,0.0992,0.427,0.0218,4,1,1,0,0.9244,1
0.5152,0.7083,0.3424,0.0796,150,25,0,1,0.7577,0
0.8495,0.346,0.0926,0.0442,3,1,1,0,0.9917,1
0.534,0.1044,0.0689,0.0243,12,1,1,0,0.9151,1
0.1018,0.9052,0.1407,0.0484,8,2,1,0,0.793,1
0.0966,0.0235,0.4335,0.0286,5,2,1,0,0.8216,1
0.0508,0.2433,0.5641,0.1522,40,10,0,1,0.91,0
0.1836,0.0043,0.2712,0.034,3,2,1,0,0.9018,1
0.7095,0.9353,0.2284,0.0445,6,2,1,0,0.9834,1
0.226,0.0772,0.111,0.0505,6,2,1,0,0.8808,1
0.6001,0.1187,0.4267,0.0469,2,2,1,0,0.8355,1
0.4053,0.5755,0.5694,0.0472,88,22,0,1,0.6984,0
0.3747,0.6691,0.5038,0.0426,66,11,0,1,0.8192,0
0.0704,0.7766,0.1608,0.0249,15,1,1,0,0.835,1
0.0738,0.4896,0.6952,0.1719,132,33,0,1,0.7276,0
0.1484,0.5929,0.1705,0.0367,13,3,1,0,0.8812,1
0.2101,0.4952,0.1317,0.0351,8,1,1,0,0.8969,1
0.4404,0.2154,0.5489,0.0359,56,8,0,0,0.8645,0
0.5486,0.1524,0.0595,0.0307,5,1,1,0,0.9751,1
0.0551,0.1526,0.6468,0.069,126,21,0,1,0.6651,0
0.1566,0.5899,0.1651,0.0283,4,1,1,0,0.9205,1
0.0031,0.5665,0.1427,0.0324,13,1,1,0,0.9356,1
0.5017,0.3483,0.2702,0.1198,30,6,1,0,0.8777,0
0.1791,0.6003,0.8638,0.1526,105,21,0,1,0.8758,0
0.2769,0.2831,0.4634,0.0844,138,23,0,0,0.8929,0
0.1616,0.2524,0.1745,0.0426,2,1,1,0,0.8746,1
0.0622,0.1523,0.0821,0.0307,4,3,1,0,0.9127,1
0.3944,0.0918,0.4868,0.044,7,2,1,0,0.9131,1
0.1688,0.0071,0.3501,0.0277,10,2,1,0,0.8689,1
0.1831,0.1937,0.8972,0.0905,165,33,0,1,0.7429,0
0.0519,0.5303,0.1615,0.0327,15,3,1,0,0.8748,1
0.445,0.1823,0.2551,0.0701,84,14,0,1,0.9373,0
0.1396,0.9551,0.1597,0.0408,8,2,1,0,0.7594,1
0.4473,0.6053,0.0552,0.0496,4,1,1,0,0.8847,1
0.3191,0.833,0.2549,0.0958,102,17,0,1,0.8123,0
0.1861,0.6304,0.5342,0.1282,195,39,0,1,0.9068,0
0.3731,0.6465,0.077,0.0415,8,1,1,0,0.9472,1
0.7092,0.9291,0.2192,0.028,10,1,1,0,0.9897,1
0.1721,0.1717,0.7167,0.1946,300,60,0,1,0.8138,0
0.0118,0.8633,0.0683,0.0339,8,3,1,0,0.7595,1
0.4081,0.4345,0.5361,0.0418,70,14,0,1,0.7646,0
0.1529,0.5195,0.5207,0.1701,252,42,0,1,0.9095,0
0.3948,0.654,0.4417,0.0966,51,17,0,1,0.8073,0
0.0773,0.4434,0.1542,0.0221,15,2,1,0,0.8755,1
0.5692,0.9779,0.1983,0.0221,10,1,1,0,0.7034,1
0.149,0.6048,0.1407,0.0273,5,2,1,0,0.9805,1
0.1028,0.9589,0.2178,0.0458,9,2,1,0,0.8993,1
0.2284,0.624,0.5739,0.1031,56,14,0,1,0.896,0
0.1657,0.5029,0.7346,0.2437,108,18,0,1,0.7593,0
0.1933,0.7699,0.5071,0.0468,28,4,1,1,0.6607,0
0.4119,0.0035,0.0819,0.0294,9,2,1,0,0.8838,1
0.1085,0.3509,0.1223,0.0257,15,3,1,0,0.9578,1
0.2152,0.8374,0.112,0.0408,2,1,1,0,0.832,1
0.2753,0.3245,0.5703,0.067,84,12,0,1,0.7828,0
0.4977,0.1863,0.2647,0.0347,64,16,0,1,0.8062,0
0.1296,0.4821,0.1152,0.0206,7,1,1,0,0.9804,1
0.0546,0.3431,0.5664,0.1165,324,54,0,1,0.8893,0
0.0054,0.7745,0.1364,0.0276,4,2,1,0,0.8111,1
0.759,0.045,0.1924,0.037,12,1,1,0,0.9927,1
0.1018,0.304,0.1471,0.0297,13,3,1,0,0.9937,1
0.0958,0.8494,0.4441,0.0402,102,17,0,0,0.913,0
0.0467,0.718,0.6332,0.0986,246,41,0,1,0.7253,0
0.1054,0.2356,0.4026,0.0784,36,6,1,1,0.7729,0
0.0537,0.2054,0.5398,0.1316,174,29,0,1,0.9171,0
0.4905,0.3449,0.4576,0.0537,48,16,0,0,0.8486,0
0.1543,0.2073,0.627,0.1717,280,56,0,1,0.875,0
0.167,0.4613,0.548,0.2101,48,12,0,1,0.7971,0
0.6452,0.905,0.1021,0.0223,3,2,1,0,0.8634,1
0.0705,0.5918,0.8555,0.1988,192,48,0,1,0.875,0
0.0406,0.9302,0.1653,0.0391,4,1,1,0,0.8106,1
